review_item_id,figure_id,document_id,title,doc_role,include_status,location,figure_type,extraction_method,extraction_confidence,has_source_bbox,generic_caption,caption,summary,asset_path,suggested_class,rationale,keep_for_dashboard,review_status,quality_status,reviewer_notes
FRV-DOC-POL-007-001,FIG-DOC-POL-007-001,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section2,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 비전표(반페이지)v4.jpg
원본 그림의 크기: 가로 1532pixel, 세로 785pixel",비전표(반페이지)v4.jpg,work/02_structured-extraction/figures/assets/DOC-POL-007/image2.jpg,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-002,FIG-DOC-POL-007-002,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section2,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00003824621e.bmp
원본 그림의 크기: 가로 1755pixel, 세로 553pixel",CLP00003824621e.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image3.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-003,FIG-DOC-POL-007-003,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section4,image,hwpx-xml-parser,medium,0,0,,,work/02_structured-extraction/figures/assets/DOC-POL-007/image4.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-004,FIG-DOC-POL-007-004,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000017600003.bmp
원본 그림의 크기: 가로 1677pixel, 세로 400pixel",CLP000017600003.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image6.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-005,FIG-DOC-POL-007-005,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000047400003.bmp
원본 그림의 크기: 가로 359pixel, 세로 197pixel",CLP000047400003.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image7.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-006,FIG-DOC-POL-007-006,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00000dd40003.bmp
원본 그림의 크기: 가로 984pixel, 세로 452pixel",CLP00000dd40003.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image8.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-007,FIG-DOC-POL-007-007,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00004cd80007.bmp
원본 그림의 크기: 가로 880pixel, 세로 120pixel",CLP00004cd80007.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image9.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-008,FIG-DOC-POL-007-008,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림1.png
원본 그림의 크기: 가로 2564pixel, 세로 1053pixel",그림1.png,work/02_structured-extraction/figures/assets/DOC-POL-007/image10.png,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-009,FIG-DOC-POL-007-009,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00004cd80010.bmp
원본 그림의 크기: 가로 810pixel, 세로 252pixel",CLP00004cd80010.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image11.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-010,FIG-DOC-POL-007-010,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 3p 맞춤형 칩.jpg
원본 그림의 크기: 가로 1524pixel, 세로 130pixel",3p 맞춤형 칩.jpg,work/02_structured-extraction/figures/assets/DOC-POL-007/image12.jpg,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-011,FIG-DOC-POL-007-011,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000017600009.bmp
원본 그림의 크기: 가로 1466pixel, 세로 136pixel",CLP000017600009.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image13.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-012,FIG-DOC-POL-007-012,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000062c00004.bmp
원본 그림의 크기: 가로 254pixel, 세로 131pixel",CLP000062c00004.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image14.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-013,FIG-DOC-POL-007-013,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000062c00009.bmp
원본 그림의 크기: 가로 146pixel, 세로 93pixel",CLP000062c00009.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image15.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-014,FIG-DOC-POL-007-014,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000062c00004.bmp
원본 그림의 크기: 가로 254pixel, 세로 131pixel",CLP000062c00004.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image14.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-015,FIG-DOC-POL-007-015,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000062c00009.bmp
원본 그림의 크기: 가로 146pixel, 세로 93pixel",CLP000062c00009.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image15.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-016,FIG-DOC-POL-007-016,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000062c00008.bmp
원본 그림의 크기: 가로 149pixel, 세로 97pixel",CLP000062c00008.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image16.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-017,FIG-DOC-POL-007-017,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00004cd80009.bmp
원본 그림의 크기: 가로 1156pixel, 세로 380pixel",CLP00004cd80009.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image17.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-018,FIG-DOC-POL-007-018,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 5p 기업 목록.jpg
원본 그림의 크기: 가로 1916pixel, 세로 170pixel",5p 기업 목록.jpg,work/02_structured-extraction/figures/assets/DOC-POL-007/image18.jpg,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-019,FIG-DOC-POL-007-019,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 기업가치.jpg
원본 그림의 크기: 가로 1237pixel, 세로 170pixel",기업가치.jpg,work/02_structured-extraction/figures/assets/DOC-POL-007/image19.jpg,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-020,FIG-DOC-POL-007-020,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 리벨, 퓨리 기업가치.jpg
원본 그림의 크기: 가로 751pixel, 세로 397pixel","리벨, 퓨리 기업가치.jpg",work/02_structured-extraction/figures/assets/DOC-POL-007/image20.jpg,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-021,FIG-DOC-POL-007-021,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 6p 제품 목록.jpg
원본 그림의 크기: 가로 1598pixel, 세로 597pixel",6p 제품 목록.jpg,work/02_structured-extraction/figures/assets/DOC-POL-007/image21.jpg,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-022,FIG-DOC-POL-007-022,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00004cd80015.bmp
원본 그림의 크기: 가로 833pixel, 세로 114pixel",CLP00004cd80015.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image22.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-023,FIG-DOC-POL-007-023,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00001154000b.bmp
원본 그림의 크기: 가로 831pixel, 세로 112pixel",CLP00001154000b.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image23.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-024,FIG-DOC-POL-007-024,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00001760000c.bmp
원본 그림의 크기: 가로 1078pixel, 세로 194pixel",CLP00001760000c.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image24.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-025,FIG-DOC-POL-007-025,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: image1.png
원본 그림의 크기: 가로 169pixel, 세로 119pixel",image1.png,work/02_structured-extraction/figures/assets/DOC-POL-007/image25.png,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-026,FIG-DOC-POL-007-026,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00004d14abf1.bmp
원본 그림의 크기: 가로 233pixel, 세로 134pixel",CLP00004d14abf1.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image26.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-027,FIG-DOC-POL-007-027,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000050fc0008.bmp
원본 그림의 크기: 가로 228pixel, 세로 120pixel",CLP000050fc0008.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image27.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-028,FIG-DOC-POL-007-028,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: image1.png
원본 그림의 크기: 가로 169pixel, 세로 119pixel",image1.png,work/02_structured-extraction/figures/assets/DOC-POL-007/image25.png,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-029,FIG-DOC-POL-007-029,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00000ac40035.bmp
원본 그림의 크기: 가로 594pixel, 세로 272pixel",CLP00000ac40035.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image28.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-030,FIG-DOC-POL-007-030,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000037fc0003.bmp
원본 그림의 크기: 가로 570pixel, 세로 260pixel",CLP000037fc0003.bmp,work/02_structured-extraction/figures/assets/DOC-POL-007/image29.bmp,review_required,embedded image requires semantic figure review,review,review_required,review_required,
FRV-DOC-POL-007-031,FIG-DOC-POL-007-031,DOC-POL-007,AI반도체 산업 도약 전략,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: image1.png
원본 그림의 크기: 가로 169pixel, 세로 119pixel",image1.png,work/02_structured-extraction/figures/assets/DOC-POL-007/image25.png,review_required,embedded image requires semantic figure review,review,review_required,review_required,
