review_item_id,document_id,source_format,page_no,candidate_source,candidate_id,rows,cols,preview_text,suggested_class,heuristic_reason,keep_for_dashboard,merge_group_hint,canonical_table_id,review_status,reviewer_notes,treat_as_char,text_wrap
TRV-DOC-POL-005-JS-001,DOC-POL-005,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-005-001,1,1,,layout_false_positive,empty_table_box,no,,,review_required,,0,IN_FRONT_OF_TEXT
TRV-DOC-POL-005-JS-002,DOC-POL-005,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-005-002,2,4,"의안번호 | 제 7 호 | 의결
사항",layout_false_positive,front_matter_table,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-003,DOC-POL-005,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-005-003,1,1,"과학기술로 미래를 선도하는
연구개발 생태계 혁신방안(안)",layout_false_positive,single_cell_layout_box,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-004,DOC-POL-005,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-005-004,1,1,과학기술관계장관회의,layout_false_positive,front_matter_table,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-005,DOC-POL-005,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-005-005,4,5,제 출 자 | 기획재정부장관 | 구윤철 | 과학기술정보통신부장관,layout_false_positive,front_matter_table,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-006,DOC-POL-005,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-005-006,1,1,과학기술로 미래를 선도하는 연구개발 생태계 혁신방안(안) (요약),layout_false_positive,single_cell_layout_box,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-007,DOC-POL-005,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-005-007,1,1,,layout_false_positive,empty_table_box,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-008,DOC-POL-005,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-005-008,1,1,,layout_false_positive,empty_table_box,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-009,DOC-POL-005,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-005-009,1,1,,layout_false_positive,empty_table_box,no,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-010,DOC-POL-005,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-005-010,4,2,구 분 | 주요 내용,structured_table,hwpx_grid_table,yes,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-011,DOC-POL-005,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-005-011,5,2,구 분 | 주요 내용,structured_table,hwpx_grid_table,yes,,,review_required,,1,TOP_AND_BOTTOM
TRV-DOC-POL-005-JS-012,DOC-POL-005,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-005-012,4,2,구 분 | 주요 내용,structured_table,hwpx_grid_table,yes,,,review_required,,1,TOP_AND_BOTTOM
